config_id,status,config.n_layers,config.n_units,config.preprocessor,config.smooth,config.smote,config.ultrasample,config.wfo,metadata.time_end,metadata.time_sampled,result.loss,result.info_dict.test_score,result.info_dict.train_time
29,complete,3.0,5.0,robust,True,True,True,False,1731292429.592129,1731292419.179282,-0.8920780711825488,0.8920780711825488,10.410875082015991
19,complete,3.0,4.0,normalize,True,False,True,True,1731292315.607657,1731292307.7073221,-0.8920780711825488,0.8920780711825488,7.898228883743286
26,complete,3.0,6.0,robust,True,True,True,True,1731292396.706717,1731292382.236934,-0.8920780711825488,0.8920780711825488,14.467740774154663
24,complete,3.0,4.0,standardize,True,True,True,True,1731292371.043039,1731292358.231848,-0.8920780711825488,0.8920780711825488,12.80911898612976
23,complete,3.0,4.0,maxabs,True,False,True,True,1731292358.106016,1731292350.02795,-0.8920780711825488,0.8920780711825488,8.075932264328003
22,complete,2.0,5.0,standardize,True,False,True,True,1731292349.898349,1731292339.464564,-0.8920780711825488,0.8920780711825488,10.43174695968628
20,complete,3.0,4.0,minmax,True,False,True,True,1731292323.8850539,1731292315.739899,-0.8920780711825488,0.8920780711825488,8.143025875091553
21,complete,3.0,4.0,robust,True,False,True,True,1731292339.336931,1731292324.012918,-0.8920780711825488,0.8920780711825488,15.321777105331421
27,complete,2.0,4.0,maxabs,True,True,True,True,1731292407.420725,1731292396.838641,-0.8105960264900662,0.8105960264900662,10.579958200454712
25,complete,3.0,4.0,minmax,True,True,True,True,1731292382.104486,1731292371.175526,-0.8026490066225166,0.8026490066225166,10.92697286605835
16,complete,3.0,4.0,maxabs,True,False,False,True,1731292302.307348,1731292299.796275,-0.3261058109280139,0.3261058109280139,2.50897216796875
11,complete,2.0,4.0,minmax,False,False,False,True,1731292288.437006,1731292286.0504808,-0.3261058109280139,0.3261058109280139,2.3844220638275146
17,complete,3.0,3.0,standardize,False,False,False,True,1731292304.937213,1731292302.437269,-0.3261058109280139,0.3261058109280139,2.497947931289673
10,complete,2.0,3.0,normalize,True,False,False,True,1731292285.930859,1731292283.5616992,-0.3261058109280139,0.3261058109280139,2.3677241802215576
12,complete,3.0,4.0,robust,False,False,False,True,1731292291.0100448,1731292288.558177,-0.3261058109280139,0.3261058109280139,2.4498486518859863
15,complete,3.0,5.0,minmax,True,False,False,True,1731292299.6716008,1731292297.186286,-0.3261058109280139,0.3261058109280139,2.4834039211273193
8,complete,5.0,4.0,normalize,False,False,False,True,1731292282.182278,1731292279.574396,-0.3261058109280139,0.3261058109280139,2.606356143951416
6,complete,5.0,5.0,normalize,False,False,False,True,1731292277.008213,1731292274.346551,-0.3261058109280139,0.3261058109280139,2.6601128578186035
1,complete,2.0,5.0,normalize,False,False,False,True,1731292262.331562,1731292259.925039,-0.3261058109280139,0.3261058109280139,2.4048309326171875
7,complete,4.0,5.0,robust,True,False,False,True,1731292279.571062,1731292277.011335,-0.3261058109280139,0.3261058109280139,2.557921886444092
14,complete,3.0,5.0,maxabs,False,False,False,True,1731292297.063168,1731292294.554615,-0.3261058109280139,0.3261058109280139,2.506547212600708
18,complete,3.0,3.0,standardize,True,False,False,True,1731292307.5818722,1731292305.06322,-0.3261058109280139,0.3261058109280139,2.5165998935699463
28,complete,4.0,3.0,normalize,True,True,True,True,1731292419.049206,1731292407.554446,-0.0,0.0,11.492540121078491
9,complete,2.0,4.0,normalize,False,False,False,False,1731292283.557744,1731292282.18557,-0.0,0.0,1.3707220554351807
5,complete,3.0,4.0,standardize,False,False,False,False,1731292274.342763,1731292272.909545,-0.0,0.0,1.4316070079803467
4,complete,3.0,4.0,normalize,False,False,True,False,1731292272.906531,1731292269.018929,-0.0,0.0,3.8860979080200195
13,complete,3.0,3.0,normalize,False,True,False,True,1731292294.431564,1731292291.1371331,-0.0,0.0,3.292358160018921
30,complete,3.0,5.0,robust,True,False,True,False,1731292435.035576,1731292429.725048,-0.0,0.0,5.30850625038147
2,complete,5.0,3.0,maxabs,False,True,True,False,1731292267.657908,1731292262.334307,-0.0,0.0,5.322215795516968
3,complete,2.0,3.0,normalize,False,False,False,False,1731292269.015851,1731292267.661942,-0.0,0.0,1.3524501323699951
