config_id,status,config.n_layers,config.n_units,config.preprocessor,config.smooth,config.smote,config.ultrasample,config.wfo,metadata.time_end,metadata.time_sampled,result.loss,result.info_dict.test_score,result.info_dict.train_time
19,complete,2.0,4.0,normalize,False,True,False,False,1731301097.59634,1731301096.069912,-1.0,1.0,1.3025312423706055
24,complete,2.0,4.0,standardize,False,False,True,False,1731301107.5742762,1731301104.285627,-1.0,1.0,3.052744150161743
9,complete,2.0,5.0,normalize,False,True,False,False,1731301083.708024,1731301082.278095,-0.0,0.0,1.2313439846038818
28,complete,2.0,4.0,standardize,False,False,True,True,1731301113.2277849,1731301110.068866,-0.0,0.0,2.9174578189849854
21,complete,2.0,4.0,normalize,False,True,False,True,1731301099.4937348,1731301098.0698612,-0.0,0.0,1.2008237838745117
26,complete,2.0,3.0,normalize,False,False,False,True,1731301109.543029,1731301108.0687318,-0.0,0.0,1.2396280765533447
27,complete,4.0,3.0,standardize,True,False,True,False,1731301109.929826,1731301109.667605,-0.0,0.0,0.00018978118896484375
18,complete,3.0,3.0,normalize,False,False,False,True,1731301095.940454,1731301094.385542,-0.0,0.0,1.287449836730957
20,complete,2.0,4.0,maxabs,True,False,True,True,1731301097.946629,1731301097.717914,-0.0,0.0,0.00021409988403320312
16,complete,4.0,5.0,normalize,False,True,False,False,1731301093.9162822,1731301092.3225331,-0.0,0.0,1.3716342449188232
29,complete,2.0,4.0,minmax,True,False,False,True,1731301113.595551,1731301113.3544278,-0.0,0.0,0.00020384788513183594
2,complete,2.0,4.0,standardize,True,False,False,False,1731301069.876967,1731301069.690363,-0.0,0.0,0.00022292137145996094
4,complete,4.0,3.0,normalize,False,False,False,False,1731301072.482692,1731301071.441431,-0.0,0.0,0.8480298519134521
17,complete,4.0,3.0,normalize,True,True,False,False,1731301094.2593799,1731301094.037566,-0.0,0.0,0.00020194053649902344
3,complete,3.0,2.0,normalize,False,False,False,False,1731301071.437868,1731301069.880029,-0.0,0.0,1.3567910194396973
13,complete,3.0,2.0,normalize,False,True,False,False,1731301090.1614661,1731301089.403639,-0.0,0.0,0.5438909530639648
25,complete,2.0,3.0,normalize,True,False,False,True,1731301107.9454222,1731301107.698499,-0.0,0.0,0.000209808349609375
23,complete,2.0,4.0,normalize,False,False,True,True,1731301104.160342,1731301101.386828,-0.0,0.0,2.5412611961364746
12,complete,3.0,5.0,normalize,False,True,False,False,1731301089.28356,1731301087.797338,-0.0,0.0,1.2745990753173828
15,complete,5.0,3.0,normalize,True,False,False,False,1731301092.202262,1731301091.987068,-0.0,0.0,0.00022411346435546875
8,complete,5.0,3.0,normalize,False,False,False,False,1731301082.275093,1731301080.530807,-0.0,0.0,1.5420067310333252
6,complete,2.0,3.0,standardize,True,False,False,False,1731301076.548929,1731301076.334135,-0.0,0.0,0.0002880096435546875
7,complete,4.0,2.0,normalize,False,False,True,False,1731301080.527402,1731301076.554877,-0.0,0.0,3.772528886795044
10,complete,3.0,3.0,standardize,False,False,True,False,1731301086.149848,1731301083.711565,-0.0,0.0,2.2075998783111572
5,complete,2.0,3.0,robust,False,True,True,False,1731301076.329522,1731301072.485494,1.0,-1.0,3.599827289581299
11,complete,2.0,5.0,normalize,False,False,False,False,1731301087.6779861,1731301086.268089,1.0,-1.0,1.2080750465393066
22,complete,3.0,3.0,normalize,False,True,False,False,1731301101.263205,1731301099.6185448,1.0,-1.0,1.4123308658599854
30,complete,2.0,4.0,minmax,False,False,True,False,1731301116.944648,1731301113.722116,1.0,-1.0,2.9659178256988525
1,complete,3.0,4.0,normalize,False,False,False,False,1731301069.6875908,1731301067.725424,1.0,-1.0,1.7537379264831543
14,complete,4.0,3.0,standardize,False,False,False,False,1731301091.861846,1731301090.281481,1.0,-1.0,1.3678650856018066
