config_id,status,config.n_layers,config.n_units,config.preprocessor,config.smooth,config.smote,config.ultrasample,config.wfo,metadata.time_end,metadata.time_sampled,result.loss,result.info_dict.test_score,result.info_dict.train_time
22,complete,2.0,4.0,minmax,True,False,False,True,1731292067.3744159,1731292065.673551,-0.7773167358229599,0.7773167358229599,1.6987721920013428
27,complete,3.0,4.0,robust,False,False,False,True,1731292076.859673,1731292075.1122198,-0.7773167358229599,0.7773167358229599,1.745582103729248
25,complete,5.0,3.0,robust,True,False,False,True,1731292073.042437,1731292071.180558,-0.7773167358229599,0.7773167358229599,1.8599019050598145
23,complete,3.0,3.0,normalize,True,False,False,True,1731292069.246421,1731292067.5017228,-0.7773167358229599,0.7773167358229599,1.742725133895874
24,complete,2.0,3.0,maxabs,True,False,False,True,1731292071.0553842,1731292069.37352,-0.7773167358229599,0.7773167358229599,1.6798222064971924
20,complete,4.0,4.0,normalize,False,False,False,True,1731292063.561314,1731292061.7954419,-0.7773167358229599,0.7773167358229599,1.7639529705047607
30,complete,3.0,6.0,normalize,False,False,False,True,1731292085.837824,1731292084.10347,-0.7773167358229599,0.7773167358229599,1.732475757598877
26,complete,4.0,6.0,maxabs,False,False,False,True,1731292074.982239,1731292073.169017,-0.7773167358229599,0.7773167358229599,1.8112962245941162
21,complete,4.0,5.0,minmax,False,False,False,True,1731292065.548002,1731292063.686489,-0.7773167358229599,0.7773167358229599,1.8596978187561035
28,complete,2.0,3.0,standardize,True,False,False,True,1731292078.68977,1731292076.987676,-0.7773167358229599,0.7773167358229599,1.7000741958618164
15,complete,3.0,5.0,normalize,False,True,False,True,1731292047.954031,1731292045.703755,-0.7363494539781591,0.7363494539781591,2.2484841346740723
16,complete,3.0,5.0,normalize,True,True,False,True,1731292050.299697,1731292048.0774431,-0.6086956521739131,0.6086956521739131,2.2202417850494385
18,complete,4.0,4.0,minmax,False,True,False,True,1731292059.33565,1731292057.057811,-0.5843621399176955,0.5843621399176955,2.275895118713379
12,complete,3.0,5.0,normalize,True,False,True,True,1731292034.279988,1731292029.411853,-0.5339966832504146,0.5339966832504146,4.866240978240967
13,complete,4.0,5.0,minmax,True,False,True,True,1731292039.8156831,1731292034.4005592,-0.5339966832504146,0.5339966832504146,5.413109064102173
14,complete,4.0,5.0,maxabs,True,False,True,True,1731292045.580448,1731292039.9509509,-0.5339966832504146,0.5339966832504146,5.627501964569092
11,complete,3.0,3.0,standardize,True,False,True,True,1731292029.2917602,1731292022.189761,-0.5339966832504146,0.5339966832504146,7.10014009475708
29,complete,3.0,4.0,maxabs,False,False,True,True,1731292083.974818,1731292078.8173409,-0.5339966832504146,0.5339966832504146,5.155599117279053
8,complete,4.0,5.0,robust,True,False,True,True,1731292017.910323,1731292010.026185,-0.5339966832504146,0.5339966832504146,7.882590293884277
17,complete,3.0,4.0,normalize,False,True,True,True,1731292056.9295208,1731292050.422579,-0.5281090289608177,0.5281090289608177,6.504773855209351
19,complete,3.0,4.0,standardize,False,True,False,True,1731292061.671437,1731292059.460869,-0.0,0.0,2.208613872528076
9,complete,4.0,5.0,normalize,True,False,False,False,1731292019.1730392,1731292017.914154,-0.0,0.0,1.2571477890014648
3,complete,3.0,6.0,normalize,False,False,True,False,1731291999.854617,1731291997.190145,-0.0,0.0,2.6629481315612793
5,complete,3.0,2.0,maxabs,False,False,False,False,1731292002.304511,1731292001.093662,-0.0,0.0,1.2092621326446533
4,complete,3.0,3.0,normalize,False,False,False,False,1731292001.090553,1731291999.857482,-0.0,0.0,1.2315609455108643
6,complete,4.0,3.0,normalize,False,False,False,False,1731292003.566088,1731292002.30799,-0.0,0.0,1.2566149234771729
1,complete,3.0,3.0,robust,False,False,False,False,1731291996.0250728,1731291994.820757,-0.0,0.0,1.2025549411773682
7,complete,2.0,4.0,robust,False,False,True,False,1731292010.022828,1731292003.569371,-0.0,0.0,6.451941251754761
2,complete,2.0,3.0,standardize,False,False,False,False,1731291997.187314,1731291996.0280268,-0.0,0.0,1.1578559875488281
10,complete,4.0,4.0,normalize,False,False,True,False,1731292022.0707781,1731292019.176435,-0.0,0.0,2.8928110599517822
