config_id,status,config.n_layers,config.n_units,config.preprocessor,config.smooth,config.smote,config.ultrasample,config.wfo,metadata.time_end,metadata.time_sampled,result.loss,result.info_dict.test_score,result.info_dict.train_time
1,complete,4.0,6.0,normalize,False,False,False,False,1731299446.485827,1731299444.335864,-0.24302134646962226,0.24302134646962226,1.7675929069519043
21,complete,4.0,6.0,standardize,True,False,False,False,1731299531.0375419,1731299529.047266,-0.23918992884510126,0.23918992884510126,1.548449993133545
13,complete,3.0,5.0,normalize,True,True,False,False,1731299494.754291,1731299493.000612,-0.150519978106185,0.150519978106185,1.3948628902435303
29,complete,4.0,6.0,minmax,False,True,True,True,1731299559.5348759,1731299548.6088572,-0.1434044882320744,0.1434044882320744,10.493720054626465
30,complete,4.0,6.0,minmax,False,True,False,True,1731299562.0864892,1731299559.661325,-0.11877394636015326,0.11877394636015326,1.963947057723999
5,complete,2.0,3.0,normalize,True,True,False,False,1731299460.319073,1731299459.1460228,-0.10290093048713744,0.10290093048713744,0.7486131191253662
10,complete,4.0,6.0,normalize,False,True,False,False,1731299482.639285,1731299480.85434,-0.09469074986316373,0.09469074986316373,1.4344279766082764
25,complete,3.0,6.0,minmax,False,True,False,False,1731299541.443838,1731299539.568382,-0.04542966611932131,0.04542966611932131,1.47202730178833
22,complete,4.0,6.0,standardize,True,False,False,False,1731299532.688682,1731299531.169068,-0.020799124247400047,0.020799124247400047,1.1101529598236084
14,complete,3.0,3.0,normalize,True,True,False,False,1731299496.669964,1731299494.878867,-0.018609742747673783,0.018609742747673783,1.4352948665618896
16,complete,4.0,6.0,normalize,True,True,True,False,1731299506.9968462,1731299498.003952,-0.015873015873015872,0.015873015873015872,8.614637851715088
20,complete,4.0,6.0,standardize,True,False,True,True,1731299528.9262872,1731299519.372003,-0.0,0.0,9.138891220092773
2,complete,2.0,2.0,standardize,False,True,True,False,1731299449.840943,1731299446.489148,-0.0,0.0,2.9642951488494873
19,complete,2.0,2.0,normalize,True,True,False,True,1731299519.245722,1731299517.108308,-0.0,0.0,1.749375820159912
28,complete,5.0,3.0,normalize,True,True,False,False,1731299548.4723682,1731299547.286787,-0.0,0.0,0.7566280364990234
11,complete,2.0,3.0,normalize,False,False,False,False,1731299483.677087,1731299482.767723,-0.0,0.0,0.5606329441070557
27,complete,4.0,6.0,robust,False,True,True,False,1731299547.1553931,1731299543.528405,-0.0,0.0,3.202061891555786
9,complete,3.0,6.0,normalize,False,False,False,True,1731299480.850701,1731299478.8725471,-0.0,0.0,1.6339571475982666
24,complete,5.0,6.0,robust,True,False,True,False,1731299539.4438689,1731299534.893451,-0.0,0.0,4.115684986114502
15,complete,4.0,3.0,normalize,True,True,False,False,1731299497.865134,1731299496.7939079,-0.0,0.0,0.709881067276001
8,complete,2.0,2.0,normalize,True,False,False,False,1731299478.868774,1731299477.1446688,-0.0,0.0,1.3007090091705322
7,complete,3.0,6.0,normalize,False,False,True,False,1731299477.141118,1731299468.247118,-0.0,0.0,8.513046026229858
4,complete,4.0,3.0,standardize,True,False,True,False,1731299459.142526,1731299452.269453,-0.0,0.0,6.452152967453003
18,complete,4.0,6.0,minmax,True,False,True,False,1731299516.977961,1731299512.180386,0.018609742747673783,-0.018609742747673783,4.408157110214233
26,complete,2.0,6.0,normalize,True,True,False,False,1731299543.399253,1731299541.571149,0.020799124247400103,-0.020799124247400103,1.356393814086914
6,complete,4.0,4.0,normalize,False,False,True,False,1731299468.2429261,1731299460.3228118,0.029009304871373875,-0.029009304871373875,7.470537900924683
3,complete,2.0,3.0,robust,True,True,False,False,1731299452.266176,1731299449.843946,0.13738368910782703,-0.13738368910782703,1.9546887874603271
23,complete,4.0,6.0,maxabs,False,False,False,False,1731299534.757823,1731299532.8209841,0.1390257252326218,-0.1390257252326218,1.5399510860443115
17,complete,4.0,6.0,standardize,True,True,True,False,1731299512.052889,1731299507.127119,0.15763546798029554,-0.15763546798029554,4.545516014099121
12,complete,4.0,6.0,standardize,False,False,True,False,1731299492.8691971,1731299483.801949,0.2523262178434592,-0.2523262178434592,8.709580898284912
