config_id,status,config.n_layers,config.n_units,config.preprocessor,config.smooth,config.smote,config.ultrasample,config.wfo,metadata.time_end,metadata.time_sampled,result.loss,result.info_dict.test_score,result.info_dict.train_time
10,complete,2.0,3.0,minmax,False,False,False,True,1731299382.6315148,1731299380.7518451,-0.15873015873015872,0.15873015873015872,1.627223014831543
8,complete,4.0,5.0,robust,False,False,True,False,1731299379.012054,1731299372.429218,-0.13738368910782703,0.13738368910782703,6.320959091186523
3,complete,3.0,6.0,normalize,False,True,False,False,1731299354.70159,1731299353.01967,-0.11111111111111116,0.11111111111111116,1.4570071697235107
14,complete,2.0,5.0,minmax,False,False,False,True,1731299397.885002,1731299395.856491,-0.10563765736179531,0.10563765736179531,1.7399930953979492
2,complete,5.0,5.0,maxabs,True,False,False,False,1731299353.016047,1731299351.241374,-0.039408866995073955,0.039408866995073955,1.5543549060821533
9,complete,4.0,5.0,normalize,False,False,False,False,1731299380.748309,1731299379.01557,-0.032293377120963335,0.032293377120963335,1.4752049446105957
26,complete,4.0,5.0,maxabs,True,False,False,False,1731299435.763934,1731299433.985331,-0.026819923371647514,0.026819923371647514,1.425675868988037
28,complete,2.0,4.0,normalize,True,True,False,False,1731299440.42303,1731299437.622527,-0.021346469622331693,0.021346469622331693,2.3827619552612305
20,complete,2.0,3.0,maxabs,True,False,True,False,1731299414.2779899,1731299409.867584,-0.015873015873015872,0.015873015873015872,4.126199722290039
21,complete,2.0,3.0,minmax,False,False,True,True,1731299420.845692,1731299414.417956,-0.0,0.0,6.1388328075408936
19,complete,2.0,3.0,normalize,False,False,True,False,1731299409.739607,1731299407.133641,-0.0,0.0,2.3216638565063477
18,complete,5.0,5.0,minmax,False,False,False,True,1731299407.000902,1731299404.745429,-0.0,0.0,1.954566240310669
16,complete,2.0,3.0,normalize,False,False,False,True,1731299402.2760599,1731299400.225259,-0.0,0.0,1.7662551403045654
29,complete,2.0,2.0,minmax,False,True,False,True,1731299442.9953542,1731299440.566302,-0.0,0.0,2.0667531490325928
11,complete,3.0,6.0,robust,False,False,True,False,1731299392.1151638,1731299382.75476,-0.0,0.0,9.100934267044067
1,complete,2.0,4.0,minmax,False,False,False,False,1731299351.238273,1731299350.482351,-0.0,0.0,0.541801929473877
5,complete,5.0,4.0,robust,False,False,False,False,1731299365.0895228,1731299363.3010309,-0.0,0.0,1.5575060844421387
17,complete,4.0,2.0,minmax,False,False,False,True,1731299404.613336,1731299402.400415,-0.0,0.0,1.927915096282959
13,complete,4.0,5.0,normalize,False,True,False,False,1731299395.725729,1731299393.79487,-0.0,0.0,1.6348259449005127
25,complete,2.0,3.0,minmax,False,False,False,False,1731299433.8479629,1731299432.0507982,-0.0,0.0,1.465636968612671
22,complete,3.0,2.0,maxabs,True,False,False,False,1731299422.022037,1731299420.975669,-0.0,0.0,0.7458808422088623
23,complete,2.0,3.0,robust,False,True,True,False,1731299430.688755,1731299422.154797,-0.0,0.0,8.190332174301147
24,complete,3.0,3.0,maxabs,True,False,False,False,1731299431.922985,1731299430.832917,-0.0,0.0,0.7386229038238525
7,complete,3.0,5.0,normalize,False,True,True,True,1731299372.426063,1731299366.21475,-0.0,0.0,5.953681945800781
30,complete,2.0,3.0,robust,True,False,False,False,1731299444.2865999,1731299443.130131,-0.0,0.0,0.7466840744018555
4,complete,4.0,3.0,maxabs,False,False,True,False,1731299363.297714,1731299354.705011,-0.0,0.0,8.358735084533691
27,complete,2.0,4.0,maxabs,False,False,False,False,1731299437.434577,1731299435.95216,0.018609742747673685,-0.018609742747673685,1.1525931358337402
12,complete,4.0,5.0,maxabs,False,True,False,False,1731299393.662966,1731299392.2364202,0.05309250136836341,-0.05309250136836341,1.1530029773712158
15,complete,2.0,3.0,minmax,True,False,False,True,1731299400.097007,1731299398.0182981,0.05309250136836341,-0.05309250136836341,1.7449240684509277
6,complete,4.0,4.0,standardize,False,True,False,False,1731299366.21146,1731299365.0928059,0.14012041598248492,-0.14012041598248492,0.8779840469360352
