config_id,status,config.n_layers,config.n_units,config.preprocessor,config.smooth,config.smote,config.ultrasample,config.wfo,metadata.time_end,metadata.time_sampled,result.loss,result.info_dict.test_score,result.info_dict.train_time
24,complete,4.0,6.0,robust,True,False,False,False,1731298631.697881,1731298628.7607071,-0.75,0.75,1.5605618953704834
15,complete,4.0,6.0,minmax,True,False,False,False,1731298582.4085708,1731298579.756628,-0.5,0.5,1.3910229206085205
3,complete,5.0,6.0,normalize,True,False,False,False,1731298526.28237,1731298524.199767,-0.25,0.25,0.8729438781738281
21,complete,5.0,5.0,robust,False,True,False,True,1731298610.784721,1731298607.6915798,-0.0,0.0,1.6612167358398438
19,complete,4.0,6.0,minmax,True,False,True,True,1731298598.405239,1731298590.195084,-0.0,0.0,6.9777610301971436
27,complete,3.0,6.0,normalize,True,False,False,False,1731298639.96633,1731298637.734379,-0.0,0.0,0.8016719818115234
18,complete,5.0,6.0,minmax,True,True,False,False,1731298590.068993,1731298587.648125,-0.0,0.0,1.1998112201690674
20,complete,5.0,6.0,minmax,True,False,True,False,1731298607.562156,1731298598.5303612,-0.0,0.0,7.755542039871216
16,complete,4.0,6.0,minmax,True,False,False,False,1731298585.06993,1731298582.5335622,-0.0,0.0,1.3578541278839111
29,complete,4.0,4.0,robust,True,False,False,True,1731298645.017855,1731298642.899331,-0.0,0.0,0.7616138458251953
11,complete,2.0,4.0,normalize,True,False,False,False,1731298565.6899772,1731298563.4938529,-0.0,0.0,1.0382311344146729
2,complete,4.0,3.0,normalize,False,False,True,False,1731298524.196494,1731298515.97553,-0.0,0.0,7.073306083679199
5,complete,5.0,5.0,standardize,True,False,True,False,1731298542.643147,1731298534.489144,-0.0,0.0,6.9987828731536865
4,complete,3.0,5.0,normalize,True,False,True,False,1731298534.48573,1731298526.285907,-0.0,0.0,7.060565948486328
9,complete,4.0,2.0,minmax,False,False,False,False,1731298561.52269,1731298559.675711,-0.0,0.0,0.6745972633361816
14,complete,5.0,4.0,normalize,True,False,False,True,1731298579.6327622,1731298576.926076,-0.0,0.0,1.5041813850402832
13,complete,5.0,4.0,normalize,False,True,False,False,1731298576.801493,1731298574.543574,-0.0,0.0,1.0554959774017334
25,complete,5.0,6.0,robust,True,False,False,False,1731298634.554454,1731298631.826078,-0.0,0.0,1.426544189453125
22,complete,5.0,5.0,minmax,False,True,True,True,1731298619.980711,1731298610.915922,-0.0,0.0,7.79119086265564
23,complete,4.0,6.0,normalize,True,True,True,True,1731298628.6328151,1731298620.10833,-0.0,0.0,7.297177314758301
12,complete,4.0,3.0,normalize,True,False,True,False,1731298574.407538,1731298565.81445,-0.0,0.0,7.325639009475708
8,complete,4.0,3.0,normalize,False,False,False,False,1731298559.672117,1731298557.843568,-0.0,0.0,0.6514291763305664
1,complete,4.0,6.0,robust,False,False,False,False,1731298515.972096,1731298513.749001,-0.0,0.0,1.0736961364746094
7,complete,4.0,3.0,minmax,False,False,True,False,1731298557.840087,1731298550.209418,-0.0,0.0,6.402050256729126
17,complete,5.0,4.0,maxabs,True,False,False,False,1731298587.5212128,1731298585.194685,-0.0,0.0,1.1332969665527344
10,complete,4.0,2.0,normalize,False,False,False,False,1731298563.3716722,1731298561.5260959,-0.0,0.0,0.6725180149078369
30,complete,4.0,5.0,normalize,False,True,False,True,1731298647.684737,1731298645.1491158,0.25,-0.25,1.2820472717285156
26,complete,4.0,6.0,robust,True,True,False,False,1731298637.5980392,1731298634.693367,0.25,-0.25,1.4937810897827148
28,complete,4.0,6.0,normalize,True,False,False,False,1731298642.769003,1731298640.1023328,0.25,-0.25,1.3476369380950928
6,complete,3.0,5.0,standardize,False,False,True,False,1731298550.206122,1731298542.646518,0.75,-0.75,6.392863035202026
