config_id,status,config.n_layers,config.n_units,config.preprocessor,config.smooth,config.smote,config.ultrasample,config.wfo,metadata.time_end,metadata.time_sampled,result.loss,result.info_dict.test_score,result.info_dict.train_time
1,complete,2.0,6.0,normalize,False,False,False,True,1731299916.6683981,1731299914.693109,-0.6666666666666667,0.6666666666666667,1.2274610996246338
12,complete,2.0,6.0,normalize,False,False,False,True,1731299939.1315122,1731299937.102294,-0.6666666666666667,0.6666666666666667,1.2226223945617676
19,complete,2.0,6.0,minmax,True,False,False,False,1731299961.5822139,1731299959.225116,-0.33333333333333337,0.33333333333333337,1.3855617046356201
13,complete,2.0,5.0,normalize,False,False,False,True,1731299940.777407,1731299939.254434,-0.33333333333333337,0.33333333333333337,0.6933400630950928
4,complete,5.0,6.0,standardize,False,False,False,False,1731299923.044928,1731299920.793643,-0.33333333333333337,0.33333333333333337,1.4575390815734863
9,complete,4.0,5.0,normalize,False,True,False,True,1731299933.1340349,1731299930.848147,-0.0,0.0,1.3859598636627197
28,complete,2.0,5.0,minmax,True,True,False,True,1731299989.7959418,1731299987.703139,-0.0,0.0,1.249094009399414
21,complete,3.0,6.0,standardize,False,False,False,False,1731299965.764077,1731299964.017193,-0.0,0.0,0.7784428596496582
26,complete,5.0,6.0,minmax,True,True,True,False,1731299985.913739,1731299978.872712,-0.0,0.0,6.203471899032593
27,complete,2.0,6.0,normalize,True,True,False,False,1731299987.576905,1731299986.043233,-0.0,0.0,0.6389420032501221
18,complete,5.0,6.0,normalize,False,False,False,True,1731299959.079393,1731299956.397279,-0.0,0.0,1.7067348957061768
20,complete,2.0,2.0,standardize,False,False,False,False,1731299963.885634,1731299961.719844,-0.0,0.0,1.2004289627075195
16,complete,2.0,6.0,standardize,False,False,False,True,1731299953.4596858,1731299951.096787,-0.0,0.0,1.409209966659546
29,complete,2.0,6.0,robust,True,True,True,True,1731299997.119776,1731299989.9280992,-0.0,0.0,6.269544839859009
11,complete,3.0,3.0,normalize,False,False,False,True,1731299936.97664,1731299934.76311,-0.0,0.0,1.3621108531951904
2,complete,4.0,4.0,maxabs,False,False,False,False,1731299918.4606562,1731299916.671656,-0.0,0.0,1.0336098670959473
3,complete,4.0,5.0,maxabs,False,False,False,True,1731299920.7905831,1731299918.464149,-0.0,0.0,1.3672442436218262
17,complete,5.0,4.0,normalize,True,False,False,True,1731299956.265434,1731299953.590898,-0.0,0.0,1.6968600749969482
14,complete,2.0,6.0,normalize,False,False,True,False,1731299948.4155478,1731299940.901369,-0.0,0.0,6.545928001403809
25,complete,2.0,6.0,standardize,False,False,False,False,1731299978.737866,1731299977.351629,-0.0,0.0,0.5668816566467285
22,complete,2.0,6.0,maxabs,True,False,True,True,1731299973.905785,1731299965.901076,-0.0,0.0,7.143167018890381
23,complete,2.0,6.0,minmax,False,False,False,False,1731299975.577696,1731299974.045456,-0.0,0.0,0.7068769931793213
24,complete,4.0,3.0,standardize,True,False,False,False,1731299977.2218628,1731299975.7084212,-0.0,0.0,0.6523449420928955
15,complete,2.0,6.0,normalize,False,False,False,True,1731299950.967482,1731299948.547628,-0.0,0.0,1.414466142654419
8,complete,4.0,4.0,standardize,False,True,False,False,1731299930.844414,1731299928.831577,-0.0,0.0,1.1399390697479248
30,complete,5.0,4.0,minmax,True,False,True,False,1731300004.926682,1731299997.26207,-0.0,0.0,6.816087961196899
6,complete,4.0,5.0,normalize,False,False,False,False,1731299926.653443,1731299925.1432629,-0.0,0.0,0.7324867248535156
7,complete,4.0,3.0,minmax,False,False,False,True,1731299928.828321,1731299926.657106,-0.0,0.0,1.3928139209747314
5,complete,2.0,6.0,robust,False,False,False,False,1731299925.1401799,1731299923.048077,-0.0,0.0,1.0785200595855713
10,complete,4.0,4.0,normalize,True,True,False,True,1731299934.6412091,1731299933.137682,-0.0,0.0,0.7184908390045166
