config_id,status,config.n_layers,config.n_units,config.preprocessor,config.smooth,config.smote,config.ultrasample,config.wfo,metadata.time_end,metadata.time_sampled,result.loss,result.info_dict.test_score,result.info_dict.train_time
29,complete,2.0,4.0,standardize,True,True,True,True,1731292620.021631,1731292608.041003,-0.9886947584789312,0.9886947584789312,11.977771043777466
28,complete,3.0,3.0,normalize,False,True,True,True,1731292607.906566,1731292599.029428,-0.9886947584789312,0.9886947584789312,8.87504267692566
21,complete,3.0,5.0,minmax,True,False,True,True,1731292541.4351602,1731292534.251775,-0.9886947584789312,0.9886947584789312,7.181031942367554
16,complete,3.0,4.0,standardize,False,False,True,True,1731292498.273495,1731292488.860151,-0.9886947584789312,0.9886947584789312,9.411189079284668
30,complete,4.0,3.0,robust,False,True,True,True,1731292633.348918,1731292620.163198,-0.9886947584789312,0.9886947584789312,13.183544874191284
19,complete,3.0,4.0,standardize,True,False,True,True,1731292526.6996632,1731292517.121057,-0.9886947584789312,0.9886947584789312,9.576361894607544
15,complete,3.0,3.0,maxabs,False,False,True,True,1731292488.734804,1731292481.7176461,-0.9886947584789312,0.9886947584789312,7.015079021453857
12,complete,3.0,5.0,normalize,True,False,True,True,1731292465.876951,1731292459.121147,-0.9886947584789312,0.9886947584789312,6.75384521484375
11,complete,3.0,3.0,normalize,False,False,True,True,1731292458.997061,1731292452.4067972,-0.9886947584789312,0.9886947584789312,6.588193655014038
22,complete,5.0,3.0,normalize,True,False,True,True,1731292548.7161942,1731292541.5676851,-0.9886947584789312,0.9886947584789312,7.1463000774383545
20,complete,2.0,4.0,maxabs,True,False,True,True,1731292534.119734,1731292526.8318431,-0.9886947584789312,0.9886947584789312,7.285856008529663
27,complete,3.0,4.0,robust,True,True,True,True,1731292598.891083,1731292585.925487,-0.9886947584789312,0.9886947584789312,12.962759017944336
14,complete,3.0,5.0,robust,False,False,True,True,1731292481.5929239,1731292469.655274,-0.9886947584789312,0.9886947584789312,11.9356529712677
17,complete,4.0,6.0,minmax,False,False,True,True,1731292505.535018,1731292498.401751,-0.9886947584789312,0.9886947584789312,7.131205797195435
18,complete,3.0,4.0,robust,True,False,True,True,1731292516.9846091,1731292505.663519,-0.9886947584789312,0.9886947584789312,11.319210052490234
24,complete,3.0,5.0,normalize,True,True,True,True,1731292566.902605,1731292557.9220831,-0.9781931464174455,0.9781931464174455,8.978392124176025
23,complete,3.0,4.0,maxabs,False,True,True,True,1731292557.7765539,1731292548.855734,-0.9326086956521739,0.9326086956521739,8.918684005737305
26,complete,3.0,3.0,maxabs,True,True,True,True,1731292585.79146,1731292576.206607,-0.9254385964912281,0.9254385964912281,9.582550764083862
25,complete,3.0,4.0,minmax,False,True,True,True,1731292576.071925,1731292567.03539,-0.7057256990679095,0.7057256990679095,9.034414052963257
9,complete,5.0,5.0,minmax,True,True,False,False,1731292450.220638,1731292448.706343,-0.0502092050209205,0.0502092050209205,1.5128090381622314
10,complete,2.0,6.0,normalize,False,False,False,True,1731292452.285501,1731292450.224278,-0.0437375745526839,0.0437375745526839,2.0596678256988525
5,complete,5.0,3.0,normalize,False,False,False,False,1731292441.8330991,1731292440.4717171,-0.0,0.0,1.3598880767822266
4,complete,2.0,5.0,robust,False,True,False,False,1731292440.468689,1731292439.065852,-0.0,0.0,1.4009108543395996
13,complete,3.0,4.0,normalize,False,False,True,False,1731292469.52755,1731292466.003582,-0.0,0.0,3.521946907043457
8,complete,3.0,4.0,normalize,False,True,False,True,1731292448.702904,1731292445.910534,-0.0,0.0,2.7907657623291016
6,complete,2.0,3.0,minmax,False,False,False,False,1731292443.080245,1731292441.836834,-0.0,0.0,1.2419981956481934
1,complete,5.0,5.0,robust,False,False,False,False,1731292436.4308228,1731292435.093714,-0.0,0.0,1.3354289531707764
7,complete,3.0,6.0,standardize,False,True,False,True,1731292445.90704,1731292443.083731,-0.0,0.0,2.821713924407959
2,complete,4.0,5.0,minmax,False,False,False,False,1731292437.738386,1731292436.433714,-0.0,0.0,1.3031749725341797
3,complete,4.0,6.0,minmax,True,False,False,False,1731292439.062878,1731292437.743904,-0.0,0.0,1.3174710273742676
