config_id,status,config.n_layers,config.n_units,config.preprocessor,config.smooth,config.smote,config.ultrasample,config.wfo,metadata.time_end,metadata.time_sampled,result.loss,result.info_dict.test_score,result.info_dict.train_time
17,complete,3.0,5.0,maxabs,False,False,False,False,1731298060.549433,1731298058.433323,-1.0,1.0,1.3245811462402344
9,complete,2.0,6.0,minmax,False,True,False,False,1731298039.5457249,1731298038.006263,-0.0,0.0,0.7827210426330566
28,complete,3.0,5.0,minmax,False,True,False,True,1731298104.636081,1731298102.552701,-0.0,0.0,1.283069133758545
26,complete,3.0,5.0,minmax,False,True,True,False,1731298100.113426,1731298092.267452,-0.0,0.0,6.998992919921875
19,complete,3.0,5.0,normalize,True,True,False,True,1731298064.205855,1731298062.2870631,-0.0,0.0,1.1070871353149414
18,complete,3.0,5.0,minmax,False,False,False,False,1731298062.1552901,1731298060.675817,-0.0,0.0,0.6866810321807861
20,complete,3.0,5.0,maxabs,False,True,False,False,1731298065.9546251,1731298064.332588,-0.0,0.0,0.8450911045074463
16,complete,3.0,2.0,maxabs,False,False,False,False,1731298058.3011048,1731298056.958365,-0.0,0.0,0.5618138313293457
29,complete,4.0,5.0,maxabs,False,False,False,False,1731298106.404829,1731298104.770473,-0.0,0.0,0.8325150012969971
2,complete,5.0,6.0,minmax,False,False,False,False,1731298021.3784268,1731298019.154806,-0.0,0.0,1.4824512004852295
5,complete,3.0,2.0,normalize,False,False,False,False,1731298027.071438,1731298025.125477,-0.0,0.0,1.0981650352478027
4,complete,3.0,3.0,maxabs,False,False,False,True,1731298025.1224372,1731298022.905181,-0.0,0.0,1.3920047283172607
14,complete,2.0,5.0,maxabs,False,False,True,False,1731298054.527701,1731298046.841527,-0.0,0.0,6.9081408977508545
3,complete,4.0,4.0,normalize,False,False,False,False,1731298022.90184,1731298021.381567,-0.0,0.0,0.7261881828308105
25,complete,5.0,6.0,robust,False,False,False,True,1731298092.138747,1731298090.3734798,-0.0,0.0,0.971790075302124
22,complete,3.0,5.0,maxabs,True,False,True,False,1731298080.0891368,1731298073.321685,-0.0,0.0,5.960361003875732
23,complete,3.0,5.0,standardize,False,False,True,False,1731298087.973622,1731298080.2180128,-0.0,0.0,6.7918500900268555
24,complete,2.0,3.0,maxabs,False,False,False,False,1731298090.244153,1731298088.1032598,-0.0,0.0,1.2946302890777588
12,complete,4.0,4.0,maxabs,False,False,False,True,1731298044.861131,1731298043.266897,-0.0,0.0,0.8257110118865967
8,complete,2.0,5.0,normalize,False,False,False,False,1731298038.002728,1731298036.074173,-0.0,0.0,1.1491808891296387
30,complete,5.0,4.0,normalize,False,False,False,False,1731298109.1118011,1731298106.5820029,-0.0,0.0,1.5805559158325195
6,complete,5.0,3.0,normalize,False,False,True,False,1731298034.0062542,1731298027.074614,-0.0,0.0,6.1698150634765625
1,complete,3.0,4.0,maxabs,False,False,False,False,1731298019.15188,1731298017.7727191,-0.0,0.0,0.6473681926727295
13,complete,4.0,4.0,maxabs,False,False,False,False,1731298046.7174358,1731298044.988281,-0.0,0.0,0.9612610340118408
10,complete,5.0,5.0,robust,False,False,False,False,1731298041.0232189,1731298039.5494342,-0.0,0.0,0.7176711559295654
7,complete,3.0,4.0,normalize,False,False,False,False,1731298036.070749,1731298034.009591,0.3333333333333333,-0.3333333333333333,1.3051788806915283
27,complete,4.0,3.0,maxabs,False,False,False,False,1731298102.420604,1731298100.248479,0.6666666666666666,-0.6666666666666666,1.376265048980713
21,complete,2.0,6.0,maxabs,False,False,True,True,1731298073.193126,1731298066.0836601,0.6666666666666667,-0.6666666666666667,6.311222076416016
11,complete,2.0,4.0,maxabs,False,False,False,False,1731298043.14302,1731298041.1453,1.0,-1.0,1.2389898300170898
15,complete,3.0,6.0,maxabs,False,False,False,False,1731298056.8235898,1731298054.6526961,1.0,-1.0,1.3788061141967773
