config_id,status,config.n_layers,config.n_units,config.preprocessor,config.smooth,config.smote,config.ultrasample,config.wfo,metadata.time_end,metadata.time_sampled,result.loss,result.info_dict.test_score,result.info_dict.train_time
19,complete,2.0,2.0,normalize,True,False,False,False,1731298711.073035,1731298709.2430751,-1.0,1.0,0.5205330848693848
17,complete,2.0,4.0,normalize,True,False,False,False,1731298706.293133,1731298703.7392142,-1.0,1.0,1.2630128860473633
5,complete,4.0,4.0,normalize,True,False,False,False,1731298660.085036,1731298657.762537,-0.5,0.5,1.05899977684021
10,complete,2.0,6.0,robust,False,False,False,False,1731298683.868227,1731298681.353767,-0.25,0.25,1.1981689929962158
21,complete,2.0,2.0,robust,True,False,False,False,1731298715.812595,1731298713.843806,-0.25,0.25,0.6532859802246094
28,complete,5.0,2.0,normalize,True,False,False,False,1731298732.3904908,1731298730.15132,-0.0,0.0,0.8696377277374268
26,complete,4.0,2.0,normalize,True,False,False,False,1731298727.271847,1731298725.255253,-0.0,0.0,0.6974537372589111
27,complete,5.0,6.0,normalize,True,False,False,False,1731298730.0176718,1731298727.401122,-0.0,0.0,1.289405107498169
18,complete,4.0,6.0,normalize,True,False,False,False,1731298709.1169212,1731298706.4196942,-0.0,0.0,1.361630916595459
20,complete,2.0,4.0,normalize,True,False,False,False,1731298713.7158961,1731298711.1984398,-0.0,0.0,1.2068111896514893
16,complete,4.0,4.0,normalize,True,False,True,False,1731298703.612839,1731298695.36656,-0.0,0.0,6.947703123092651
29,complete,2.0,6.0,standardize,False,True,True,False,1731298741.262113,1731298732.51952,-0.0,0.0,7.299705982208252
11,complete,4.0,4.0,minmax,True,False,False,False,1731298685.965127,1731298683.99514,-0.0,0.0,0.6921300888061523
9,complete,3.0,3.0,standardize,False,False,False,False,1731298681.35044,1731298679.489632,-0.0,0.0,0.5780370235443115
13,complete,4.0,4.0,robust,False,False,False,False,1731298690.835448,1731298688.181565,-0.0,0.0,1.3642189502716064
22,complete,2.0,2.0,normalize,True,False,False,False,1731298717.73207,1731298715.941155,-0.0,0.0,0.47057199478149414
23,complete,3.0,2.0,normalize,True,False,False,False,1731298719.697833,1731298717.867061,-0.0,0.0,0.5325829982757568
24,complete,3.0,6.0,normalize,True,False,False,True,1731298722.470419,1731298719.835496,-0.0,0.0,1.318336009979248
15,complete,2.0,3.0,normalize,True,False,False,False,1731298695.2265851,1731298692.919158,-0.0,0.0,1.0048248767852783
8,complete,2.0,4.0,robust,True,False,True,True,1731298679.485746,1731298670.981279,-0.0,0.0,7.164400815963745
30,complete,5.0,3.0,normalize,True,True,False,False,1731298743.554251,1731298741.413273,-0.0,0.0,0.8204751014709473
6,complete,3.0,5.0,minmax,False,False,True,False,1731298668.42424,1731298660.088417,-0.0,0.0,7.072764158248901
1,complete,3.0,3.0,minmax,False,False,False,False,1731298649.868536,1731298647.7342541,-0.0,0.0,0.7143039703369141
7,complete,3.0,4.0,minmax,False,False,False,False,1731298670.977925,1731298668.427978,-0.0,0.0,1.2704980373382568
14,complete,2.0,6.0,maxabs,False,False,False,True,1731298692.792309,1731298690.961056,-0.0,0.0,0.5311229228973389
3,complete,5.0,4.0,normalize,False,False,False,False,1731298655.147601,1731298652.451194,-0.0,0.0,1.4466898441314697
4,complete,4.0,3.0,normalize,False,False,False,False,1731298657.759478,1731298655.150764,0.25,-0.25,1.3478889465332031
2,complete,3.0,4.0,normalize,False,True,False,False,1731298652.4480798,1731298649.8736079,0.25,-0.25,1.2796962261199951
12,complete,4.0,5.0,normalize,True,False,False,False,1731298688.0593522,1731298686.087744,0.75,-0.75,0.688133955001831
25,complete,2.0,5.0,normalize,True,False,False,False,1731298725.123745,1731298722.5983841,1.0,-1.0,1.182816743850708
