config_id,status,config.n_layers,config.n_units,config.preprocessor,config.smooth,config.smote,config.ultrasample,config.wfo,metadata.time_end,metadata.time_sampled,result.loss,result.info_dict.test_score,result.info_dict.train_time
9,complete,2.0,4.0,normalize,False,False,False,True,1731299675.2307909,1731299672.999084,-0.23535851122058027,0.23535851122058027,1.581986665725708
14,complete,2.0,4.0,minmax,False,False,False,True,1731299693.398688,1731299691.142085,-0.18500273672687462,0.18500273672687462,1.6600539684295654
23,complete,3.0,6.0,robust,False,False,False,True,1731299726.1634839,1731299723.232648,-0.07662835249042155,0.07662835249042155,1.9811856746673584
12,complete,2.0,4.0,maxabs,False,False,False,False,1731299689.135173,1731299687.659795,-0.034482758620689655,0.034482758620689655,0.8851730823516846
4,complete,2.0,3.0,normalize,False,False,False,False,1731299660.095077,1731299658.870162,-0.008210180623973731,0.008210180623973731,0.6393849849700928
26,complete,4.0,5.0,minmax,False,False,False,True,1731299741.2769861,1731299738.899146,-0.0,0.0,1.7739179134368896
19,complete,3.0,3.0,minmax,False,False,False,False,1731299713.072536,1731299710.881393,-0.0,0.0,1.519705057144165
27,complete,5.0,2.0,minmax,False,False,False,True,1731299743.9484532,1731299741.412432,-0.0,0.0,1.9257609844207764
18,complete,2.0,4.0,normalize,False,False,False,True,1731299710.750716,1731299709.1761222,-0.0,0.0,0.9353399276733398
20,complete,2.0,5.0,minmax,False,True,False,True,1731299715.473967,1731299713.2235,-0.0,0.0,1.4749951362609863
29,complete,2.0,4.0,standardize,False,False,True,False,1731299759.984569,1731299751.8080509,-0.0,0.0,7.5027992725372314
11,complete,3.0,4.0,normalize,False,False,False,True,1731299687.53667,1731299685.1629162,-0.0,0.0,1.7974090576171875
2,complete,4.0,4.0,standardize,False,False,False,True,1731299655.478503,1731299653.111289,-0.0,0.0,1.8233020305633545
17,complete,2.0,4.0,minmax,False,False,True,True,1731299709.048567,1731299698.008039,-0.0,0.0,10.446614980697632
3,complete,3.0,6.0,normalize,False,False,True,False,1731299658.866595,1731299655.481544,-0.0,0.0,2.8368051052093506
25,complete,2.0,6.0,minmax,False,False,False,True,1731299738.765589,1731299736.789933,-0.0,0.0,1.3873200416564941
22,complete,4.0,2.0,minmax,False,False,False,True,1731299723.059057,1731299718.9728682,-0.0,0.0,3.036207914352417
24,complete,2.0,4.0,robust,True,True,True,False,1731299736.658009,1731299726.3368042,-0.0,0.0,9.7274649143219
15,complete,3.0,2.0,normalize,False,False,False,True,1731299695.842077,1731299693.5230951,-0.0,0.0,1.7484002113342285
8,complete,2.0,2.0,normalize,False,True,False,True,1731299672.995096,1731299670.688399,-0.0,0.0,1.7421870231628418
30,complete,2.0,4.0,standardize,True,True,False,True,1731299762.106633,1731299760.126374,-0.0,0.0,1.3075621128082275
6,complete,3.0,4.0,minmax,False,True,True,False,1731299666.843316,1731299662.0839832,-0.0,0.0,4.214627027511597
1,complete,4.0,6.0,maxabs,False,False,False,False,1731299653.108356,1731299651.720978,-0.0,0.0,0.8571939468383789
7,complete,5.0,5.0,normalize,False,False,True,False,1731299670.6849039,1731299666.8471591,-0.0,0.0,3.118208646774292
13,complete,2.0,4.0,normalize,True,False,False,False,1731299691.019131,1731299689.259115,-0.0,0.0,1.1917719841003418
21,complete,4.0,3.0,minmax,True,False,False,True,1731299718.820085,1731299715.6222231,0.03721948549534759,-0.03721948549534759,2.4074082374572754
16,complete,2.0,4.0,normalize,False,True,False,False,1731299697.862677,1731299695.969528,0.03995621237000546,-0.03995621237000546,1.3085319995880127
5,complete,3.0,5.0,maxabs,True,False,False,False,1731299662.0804648,1731299660.1002429,0.0629447181171319,-0.0629447181171319,1.432912826538086
10,complete,2.0,3.0,normalize,False,False,True,False,1731299685.041016,1731299675.2346492,0.08757525998905309,-0.08757525998905309,9.238525867462158
28,complete,3.0,6.0,maxabs,True,True,True,True,1731299751.665684,1731299744.083274,0.16748768472906406,-0.16748768472906406,6.924911260604858
