config_id,status,config.n_layers,config.n_units,config.preprocessor,config.smooth,config.smote,config.ultrasample,config.wfo,metadata.time_end,metadata.time_sampled,result.loss,result.info_dict.test_score,result.info_dict.train_time
26,complete,4.0,4.0,minmax,False,True,False,True,1731297706.1036181,1731297704.946754,-0.6,0.6,0.7543861865997314
3,complete,4.0,4.0,normalize,False,False,False,False,1731297639.976419,1731297638.2441332,-0.5,0.5,1.3754940032958984
16,complete,4.0,4.0,minmax,False,True,True,True,1731297670.440151,1731297662.9917262,-0.5,0.5,7.056090831756592
23,complete,4.0,5.0,normalize,False,False,False,False,1731297696.387778,1731297694.856399,-0.5,0.5,1.143934965133667
11,complete,4.0,4.0,normalize,False,True,False,False,1731297656.0947552,1731297654.4106739,-0.3,0.3,1.339691162109375
20,complete,4.0,4.0,maxabs,False,True,False,True,1731297691.622167,1731297690.4349911,-0.19999999999999996,0.19999999999999996,0.8129358291625977
19,complete,4.0,4.0,minmax,False,True,True,True,1731297690.299376,1731297683.2367208,-0.0,0.0,6.658015012741089
27,complete,4.0,4.0,minmax,False,False,False,True,1731297708.0607271,1731297706.235636,-0.0,0.0,1.4133267402648926
18,complete,4.0,4.0,minmax,False,True,True,False,1731297683.110811,1731297677.0004969,-0.0,0.0,5.73897385597229
29,complete,4.0,4.0,normalize,False,True,True,True,1731297717.001508,1731297710.150027,-0.0,0.0,6.431151866912842
2,complete,3.0,6.0,normalize,False,False,True,False,1731297638.240882,1731297632.113087,-0.0,0.0,5.800952196121216
4,complete,3.0,3.0,robust,False,False,False,False,1731297640.896119,1731297639.9798899,-0.0,0.0,0.5896611213684082
17,complete,4.0,4.0,standardize,False,True,True,True,1731297676.871361,1731297670.566724,-0.0,0.0,5.938588857650757
9,complete,3.0,6.0,minmax,False,True,False,False,1731297653.319361,1731297651.700346,-0.0,0.0,1.2835829257965088
13,complete,3.0,5.0,normalize,False,False,False,False,1731297658.9531672,1731297657.6842299,-0.0,0.0,0.9144382476806641
25,complete,4.0,4.0,minmax,True,False,True,True,1731297704.809454,1731297698.402911,-0.0,0.0,5.961986064910889
22,complete,4.0,2.0,normalize,False,False,False,False,1731297694.7214808,1731297693.652419,-0.0,0.0,0.6857311725616455
12,complete,4.0,4.0,normalize,True,False,False,False,1731297657.5612512,1731297656.2187881,-0.0,0.0,0.9862148761749268
8,complete,2.0,4.0,normalize,False,False,True,False,1731297651.696862,1731297645.052342,-0.0,0.0,6.311338663101196
30,complete,3.0,3.0,normalize,False,True,False,True,1731297718.901877,1731297717.139484,-0.0,0.0,1.3419690132141113
6,complete,3.0,6.0,normalize,False,False,False,True,1731297644.1792881,1731297642.450273,-0.0,0.0,1.369553804397583
1,complete,2.0,3.0,normalize,False,False,False,False,1731297632.110146,1731297630.5936,-0.0,0.0,1.1924588680267334
7,complete,3.0,2.0,normalize,False,True,False,False,1731297645.049052,1731297644.182679,-0.0,0.0,0.5367717742919922
14,complete,4.0,4.0,standardize,False,False,False,False,1731297660.970121,1731297659.075917,-0.0,0.0,1.4081649780273438
10,complete,3.0,3.0,normalize,True,False,False,False,1731297654.2883,1731297653.3230011,-0.0,0.0,0.6289548873901367
24,complete,4.0,5.0,normalize,False,False,False,False,1731297698.2722182,1731297696.517257,0.2,-0.2,1.3652851581573486
5,complete,2.0,5.0,minmax,False,True,False,False,1731297642.447111,1731297640.899295,0.30000000000000004,-0.30000000000000004,1.2151610851287842
15,complete,3.0,4.0,normalize,False,False,False,False,1731297662.858788,1731297661.103298,0.30000000000000004,-0.30000000000000004,1.3154048919677734
21,complete,4.0,3.0,normalize,False,False,False,False,1731297693.519506,1731297691.751572,0.5,-0.5,1.3769419193267822
28,complete,3.0,3.0,minmax,True,True,False,True,1731297710.016742,1731297708.194742,0.5,-0.5,1.4143657684326172
