config_id,status,config.n_layers,config.n_units,config.preprocessor,config.smooth,config.smote,config.ultrasample,config.wfo,metadata.time_end,metadata.time_sampled,result.loss,result.info_dict.test_score,result.info_dict.train_time
14,complete,4.0,4.0,maxabs,False,False,True,False,1731299822.3029969,1731299815.018934,-0.6666666666666666,0.6666666666666666,6.598296880722046
1,complete,4.0,4.0,minmax,True,False,False,False,1731299764.285861,1731299762.1718888,-0.33333333333333337,0.33333333333333337,1.4511408805847168
9,complete,4.0,4.0,normalize,True,False,True,True,1731299802.23408,1731299794.734186,-0.0,0.0,6.798443078994751
28,complete,3.0,6.0,maxabs,False,False,True,False,1731299900.223083,1731299893.329941,-0.0,0.0,6.1336469650268555
21,complete,4.0,4.0,maxabs,False,False,False,False,1731299859.503005,1731299857.371731,-0.0,0.0,1.427053689956665
26,complete,4.0,4.0,robust,True,True,False,False,1731299886.2609081,1731299884.559052,-0.0,0.0,0.8261129856109619
19,complete,4.0,4.0,robust,False,True,True,True,1731299855.156659,1731299848.494835,-0.0,0.0,5.9547998905181885
27,complete,4.0,4.0,maxabs,False,True,True,False,1731299893.192232,1731299886.402911,-0.0,0.0,6.030083894729614
18,complete,5.0,2.0,maxabs,False,False,True,False,1731299848.367939,1731299841.684631,-0.0,0.0,5.94959282875061
20,complete,4.0,4.0,maxabs,False,True,False,True,1731299857.246308,1731299855.281842,-0.0,0.0,1.2653369903564453
16,complete,4.0,4.0,maxabs,True,False,True,False,1731299837.316779,1731299829.1648068,-0.0,0.0,7.377938747406006
29,complete,4.0,4.0,maxabs,False,False,True,True,1731299907.025513,1731299900.357652,-0.0,0.0,5.9079909324646
11,complete,3.0,4.0,minmax,True,True,False,False,1731299805.619484,1731299803.91937,-0.0,0.0,0.9726212024688721
2,complete,4.0,2.0,minmax,False,False,False,False,1731299765.570652,1731299764.28897,-0.0,0.0,0.6481640338897705
5,complete,4.0,5.0,normalize,True,False,True,False,1731299789.807329,1731299781.565826,-0.0,0.0,7.553663015365601
3,complete,2.0,5.0,maxabs,False,True,True,False,1731299772.793243,1731299765.573986,-0.0,0.0,6.5657899379730225
17,complete,3.0,3.0,maxabs,False,False,True,False,1731299841.5286021,1731299837.4520671,-0.0,0.0,3.321152925491333
13,complete,4.0,4.0,normalize,False,True,True,False,1731299814.8787332,1731299807.058163,-0.0,0.0,7.136183023452759
25,complete,4.0,6.0,normalize,True,False,True,False,1731299884.425426,1731299876.240293,-0.0,0.0,7.376532077789307
22,complete,4.0,4.0,minmax,False,False,True,False,1731299866.1623611,1731299859.628109,-0.0,0.0,5.812623023986816
23,complete,4.0,5.0,maxabs,False,False,True,False,1731299874.35805,1731299866.2883468,-0.0,0.0,7.157724857330322
24,complete,4.0,2.0,normalize,True,True,False,False,1731299876.0984309,1731299874.499867,-0.0,0.0,0.722736120223999
12,complete,2.0,4.0,minmax,True,False,False,False,1731299806.9293492,1731299805.74401,-0.0,0.0,0.49384093284606934
15,complete,3.0,5.0,maxabs,False,False,True,False,1731299829.041544,1731299822.432173,-0.0,0.0,5.922263145446777
8,complete,4.0,4.0,standardize,False,False,False,False,1731299794.730772,1731299793.423433,-0.0,0.0,0.6530067920684814
30,complete,4.0,4.0,robust,False,False,True,False,1731299914.6419132,1731299907.152995,-0.0,0.0,6.686952114105225
6,complete,4.0,3.0,normalize,False,False,False,False,1731299791.3800151,1731299789.811164,-0.0,0.0,0.903609037399292
7,complete,4.0,6.0,maxabs,False,True,False,False,1731299793.4201741,1731299791.3833501,-0.0,0.0,1.3725156784057617
4,complete,2.0,4.0,normalize,False,False,True,False,1731299781.562303,1731299772.796065,-0.0,0.0,7.935154914855957
10,complete,4.0,3.0,normalize,False,False,False,False,1731299803.795883,1731299802.237781,-0.0,0.0,0.8903012275695801
