config_id,status,config.n_layers,config.n_units,config.preprocessor,config.smooth,config.smote,config.ultrasample,config.wfo,metadata.time_end,metadata.time_sampled,result.loss,result.info_dict.test_score,result.info_dict.train_time
5,complete,5.0,6.0,normalize,False,False,False,True,1731300319.018763,1731300316.379633,-0.25,0.25,1.4679291248321533
9,complete,2.0,6.0,standardize,True,True,False,False,1731300339.541873,1731300337.597624,-0.0,0.0,0.7660231590270996
28,complete,5.0,3.0,standardize,False,True,False,False,1731300409.154966,1731300406.990725,-0.0,0.0,0.8968749046325684
21,complete,5.0,3.0,maxabs,False,False,False,True,1731300373.505703,1731300371.38673,-0.0,0.0,0.8440308570861816
26,complete,2.0,2.0,normalize,False,False,False,True,1731300398.1917388,1731300395.719556,-0.0,0.0,1.2252957820892334
27,complete,5.0,3.0,standardize,True,False,True,True,1731300406.853428,1731300398.320267,-0.0,0.0,7.241873264312744
18,complete,3.0,5.0,normalize,True,False,False,False,1731300366.597335,1731300364.564578,-0.0,0.0,0.8285980224609375
20,complete,3.0,4.0,maxabs,True,True,False,False,1731300371.261326,1731300369.443369,-0.0,0.0,0.5515189170837402
16,complete,5.0,3.0,normalize,False,False,True,True,1731300362.4571772,1731300353.64824,-0.0,0.0,7.5730299949646
11,complete,2.0,4.0,normalize,False,False,False,True,1731300344.008034,1731300341.620695,-0.0,0.0,1.1944010257720947
2,complete,2.0,4.0,standardize,True,True,True,False,1731300312.5238678,1731300304.6245189,-0.0,0.0,6.747206926345825
13,complete,2.0,5.0,normalize,False,False,False,True,1731300348.7224882,1731300346.240722,-0.0,0.0,1.2892811298370361
3,complete,2.0,3.0,normalize,True,False,False,False,1731300314.244433,1731300312.527759,-0.0,0.0,0.5684840679168701
15,complete,5.0,3.0,normalize,True,False,False,True,1731300353.5233269,1731300350.831569,-0.0,0.0,1.4737248420715332
7,complete,3.0,4.0,normalize,False,False,True,True,1731300329.295383,1731300320.90538,-0.0,0.0,7.198474884033203
1,complete,4.0,6.0,normalize,False,True,False,False,1731300304.6198242,1731300302.07294,-0.0,0.0,1.3617589473724365
6,complete,4.0,3.0,maxabs,True,False,False,False,1731300320.9018738,1731300319.022851,-0.0,0.0,0.6228899955749512
30,complete,4.0,2.0,normalize,False,False,False,True,1731300414.710054,1731300412.0564322,-0.0,0.0,1.3967881202697754
8,complete,3.0,5.0,normalize,False,False,True,True,1731300337.5941892,1731300329.298825,-0.0,0.0,7.11263370513916
25,complete,5.0,3.0,minmax,False,False,False,True,1731300395.5921102,1731300392.886967,-0.0,0.0,1.467296838760376
10,complete,5.0,3.0,robust,False,False,False,False,1731300341.497952,1731300339.545378,-0.0,0.0,0.7432639598846436
24,complete,4.0,3.0,standardize,False,True,True,False,1731300392.762929,1731300384.496178,-0.0,0.0,7.019330978393555
23,complete,5.0,3.0,standardize,True,False,False,False,1731300384.367532,1731300382.34494,-0.0,0.0,0.7330060005187988
12,complete,5.0,3.0,normalize,False,True,False,False,1731300346.118686,1731300344.130283,-0.0,0.0,0.7910592555999756
29,complete,4.0,5.0,normalize,False,False,False,True,1731300411.923766,1731300409.288199,0.25,-0.25,1.3798630237579346
19,complete,4.0,4.0,normalize,False,False,False,False,1731300369.318592,1731300366.722744,0.25,-0.25,1.3902058601379395
22,complete,5.0,3.0,normalize,True,True,True,False,1731300382.2191849,1731300373.636008,0.25,-0.25,7.286931276321411
17,complete,2.0,3.0,normalize,False,True,False,True,1731300364.435338,1731300362.583807,0.25,-0.25,0.641146183013916
14,complete,4.0,6.0,normalize,False,False,False,True,1731300350.707457,1731300348.847069,0.25,-0.25,0.6637380123138428
4,complete,5.0,6.0,robust,False,False,False,False,1731300316.375957,1731300314.247699,0.5,-0.5,0.9706020355224609
